Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Malawi,MWI,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.57314699,52.45757334,52.56431328,52.78201318,52.96274131,53.04340327,52.77795414,52.49026692,52.20685003,51.98842401,51.86397404,51.52326446,51.30776001,51.18025096,51.0974613,51.03874762,50.77880392,50.59056951,50.45994865,50.38476514,50.36619627,50.13041807,50.01330285,49.9758764,49.95886124,49.91891762,50.10974596,50.32655919,50.59219747,50.97751725,51.53909056,51.18622594,50.98878251,50.89364572,50.79300922,50.60478608,50.46149271,50.32259398,50.19174418,50.12005007,50.1404867,50.06314054,50.08543328,50.17013391,50.26204063,50.33032247,50.40439255,50.45145057,50.48297799,50.52924631,50.60724488,50.69766076,50.85053052,51.03697772,51.22394971,
Malaysia,MYS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,51.07074829,50.80087252,50.53870663,50.34405656,50.28309194,50.37872328,50.49686534,50.81489964,51.23910008,51.63567504,51.94137964,52.5207211,52.90768476,53.20878339,53.57985619,54.09190968,54.64645659,55.35234063,56.14270004,56.8697701,57.42514009,57.81665889,58.02459985,58.07251918,58.04933671,58.02937516,58.20495387,58.42120514,58.69803637,59.00162218,59.29243582,59.57574185,59.81310304,60.03362205,60.28372673,60.58766418,60.94338706,61.36170349,61.8297158,62.32576703,62.84131111,63.19863878,63.65630539,64.21638733,64.85195065,65.50805462,65.83948672,66.27776541,66.79421308,67.33403548,67.84786714,68.41354609,68.80083482,69.08243683,69.35104702,
North America,NAC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,59.91980977,59.73253501,59.70792955,59.80997417,59.99239897,60.23449102,60.51044962,60.84366218,61.21891934,61.62133224,62.04320185,62.5662423,63.05967567,63.54196548,64.03839688,64.55526039,64.87015559,65.22186128,65.57400137,65.88163566,66.12544712,66.31525414,66.45778346,66.54563392,66.58731854,66.59302282,66.49192884,66.38675509,66.2808473,66.18251027,66.09784981,65.9603527,65.8492463,65.78457957,65.78686453,65.85954097,65.90684676,66.03971562,66.22482222,66.4198648,66.60621896,66.80526071,66.96191157,67.10278988,67.26170338,67.44485261,67.44896018,67.48656183,67.52391911,67.51636057,67.44613074,67.35179059,67.20619672,66.99298051,66.72532313,
Namibia,NAM,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,54.66861396,54.43978603,54.24573782,54.0872989,53.974691,53.91083183,53.70861154,53.57628906,53.48846981,53.40634705,53.30823464,53.08158929,52.84018192,52.601333,52.39833018,52.24872384,51.63289623,51.10978442,50.66368285,50.27310829,49.93537468,49.71869,49.57596725,49.50431712,49.49336537,49.5280536,50.24377097,50.9515822,51.64298221,52.3238307,52.99725105,53.26616886,53.5759327,53.91130377,54.2553748,54.60248795,54.84496135,55.13370423,55.4585838,55.8218293,56.23184557,56.26914482,56.33766126,56.45485983,56.63017508,56.85916214,57.17670887,57.51823899,57.86989006,58.1987096,58.47733656,58.83465519,59.12739539,59.36592301,59.57859349,
New Caledonia,NCL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.99331266,58.92659924,58.82409488,58.69884062,58.59807176,58.56004035,58.53205525,58.57205313,58.65763097,58.73549175,58.77362533,58.54267908,58.34187899,58.2506672,58.37097503,58.73681912,58.42225899,58.48637815,58.77658993,59.09921531,59.3644707,59.56443662,59.63422288,59.68735737,59.88165915,60.27649111,60.68868129,61.2803116,61.96630254,62.61029122,63.13509793,63.60391005,63.94815949,64.21403015,64.48077974,64.7781689,64.81539869,64.95402264,65.13277492,65.28791211,65.40807726,65.57380881,65.7043376,65.83682613,66.01039723,66.23666823,66.42629895,66.60264401,66.76873078,66.89955577,66.96908807,67.14540249,67.30204757,67.42815033,67.52732871,
Niger,NER,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,50.70805593,50.49369768,50.29829453,50.1414063,50.0723409,50.11598638,49.87644493,49.81528571,49.88029584,50.00638735,50.1606611,50.10684341,50.07222725,50.07402582,50.14235855,50.29277538,50.29858844,50.34438076,50.41403816,50.49091295,50.5834743,50.26169042,50.10949555,50.06830712,50.08749104,50.14888486,50.13351726,50.09167093,50.0363024,49.99497473,49.99407221,49.84635506,49.85060996,49.93934154,50.04425225,50.13546378,50.04439414,49.94384111,49.8254184,49.7015183,49.5923613,49.25132542,48.99985434,48.79933901,48.61822227,48.4514405,48.18206956,47.96017327,47.77738077,47.63066996,47.51748559,47.3342584,47.20200669,47.10103235,47.01835246,
Nigeria,NGA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.56193592,55.34713238,55.23276429,55.18705356,55.17926149,55.1957083,54.96733651,54.80959247,54.70581238,54.64123329,54.60415126,54.36638983,54.17217901,54.01936185,53.90699614,53.82750116,53.58616758,53.43486327,53.34323097,53.28363271,53.24705675,52.91324504,52.63973399,52.42644578,52.27987844,52.20316139,52.04320888,51.98247333,52.00667401,52.10084208,52.2548843,52.28230315,52.38310809,52.54582494,52.75699372,53.00314166,53.07109092,53.19299736,53.35068402,53.52264147,53.69328656,53.65165169,53.6401453,53.64836541,53.66881913,53.69637084,53.55446427,53.45798606,53.39635331,53.35960983,53.34333738,53.24139941,53.17275839,53.14680598,53.178905,
Nicaragua,NIC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,50.11241362,49.69143357,49.20272878,48.73633393,48.43348472,48.35159721,48.37177853,48.52325242,48.78368684,49.1022451,49.439159,49.6184265,49.83431897,50.05447798,50.24693502,50.39996453,50.38489596,50.37394853,50.35828963,50.33873279,50.32437821,50.24408661,50.15856374,50.09032196,50.07338533,50.12748407,50.19423669,50.341056,50.54818591,50.78907355,51.05366934,51.44761206,51.86156587,52.30409411,52.79288044,53.33618517,53.93093525,54.55675494,55.20667189,55.8678463,56.53205862,57.21468412,57.89237888,58.55383718,59.18165291,59.76597072,60.39555856,60.95627421,61.46969787,61.97074257,62.47665886,62.99716226,63.53711753,64.06059157,64.51606467,
Netherlands,NLD,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,61.01046779,61.00383862,61.22177633,61.5695277,61.88955814,62.10377565,62.20233919,62.2591895,62.28894968,62.34400574,62.45495523,62.57808174,62.76638244,63.01142631,63.30238501,63.63778026,64.06219757,64.50232724,64.97770712,65.50416328,66.07556299,66.62915659,67.19672206,67.74730246,68.23547856,68.63122375,68.85144146,69.01662457,69.11990179,69.16512264,69.16077014,69.09808815,69.00057032,68.87168158,68.72868097,68.58792388,68.42889017,68.28285719,68.15633649,68.04969212,67.96031915,67.88805186,67.81038473,67.73555906,67.68177139,67.65864261,67.55364349,67.49529901,67.43749433,67.31004256,67.07589439,66.81289715,66.4400664,66.00651062,65.59350179,
High income: nonOECD,NOC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.3427484,62.02989315,61.95027954,62.05273607,62.22808919,62.42106309,62.64375665,62.90755139,63.20079712,63.50576651,63.80077153,64.16663083,64.4584468,64.69482805,64.90784777,65.10583505,65.10443277,65.16090441,65.23387627,65.27665002,65.27008764,65.26259675,65.20790254,65.11662834,65.02803312,64.95754527,64.8040866,64.68664313,64.59320112,64.51311469,64.44901106,64.29580449,64.20462578,64.20870836,64.30393113,64.51950655,64.91904104,65.33803149,65.76984899,66.20675608,66.63959093,66.94085326,67.25431698,67.58428138,67.94473771,68.33609036,68.69770338,69.09898502,69.46807848,69.73618395,69.87918958,69.87580169,69.76390193,69.57334476,69.34626898,
Norway,NOR,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,63.03246552,62.9249649,62.97885754,63.12235286,63.23556754,63.25630729,63.21738621,63.08783619,62.90482332,62.7444531,62.64638897,62.50420642,62.45561532,62.46854248,62.49945097,62.53444331,62.59885916,62.67969456,62.78735689,62.93563585,63.12492881,63.3729873,63.61943737,63.86755998,64.11154006,64.33735782,64.44752683,64.55908963,64.6572934,64.72694128,64.76509743,64.73048895,64.68730399,64.63625677,64.592978,64.57217645,64.56018318,64.57677594,64.623391,64.7040346,64.8220712,64.95582301,65.12040359,65.30474921,65.48390028,65.63523649,65.83687318,65.99231563,66.10066197,66.16464864,66.18535831,66.20029088,66.16811804,66.06049041,65.88987504,
Nepal,NPL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,57.18961374,56.91904957,56.55052042,56.17303515,55.93236672,55.88714027,55.71088849,55.72423758,55.86294916,56.02981181,56.17470264,56.08480522,56.03538978,56.00675385,55.99248648,55.99074833,55.78736203,55.61750855,55.47865438,55.37565523,55.31084454,55.05970808,54.88028606,54.75496791,54.66560593,54.60451762,54.38417562,54.21721715,54.09925129,54.02830472,54.00291052,54.03653897,54.14157042,54.3054939,54.51571738,54.76079203,54.79441329,54.84918295,54.9271738,55.04161625,55.20658362,55.31826203,55.43078755,55.54737041,55.66791266,55.80417682,56.21918123,56.61023513,56.99041484,57.39635507,57.85596469,58.61698399,59.44958485,60.30242306,61.09662334,
New Zealand,NZL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,58.47388637,58.37821179,58.49334444,58.73918471,59.00557721,59.24650771,59.32518671,59.39242772,59.47478767,59.59882321,59.76216755,60.01904722,60.26240168,60.53023677,60.87065125,61.31293338,61.4722018,61.78586034,62.21546912,62.66399146,63.06080106,63.59887076,64.0160895,64.36119367,64.70155821,65.05333836,65.22735258,65.40036757,65.55922236,65.65872603,65.67233764,65.65018069,65.59766356,65.5294963,65.47255023,65.44660161,65.36660677,65.32548955,65.34157646,65.40458925,65.48991067,65.69978175,65.88384517,66.05779073,66.23658698,66.42021584,66.50063617,66.55965131,66.58541366,66.56307373,66.48768708,66.2051142,65.90775726,65.5930115,65.26445885,
High income: OECD,OEC,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.6771991,62.60503209,62.62694865,62.71406393,62.81349191,62.90238442,62.94909669,63.00646571,63.06735124,63.15249293,63.24556144,63.38340518,63.52768849,63.68337296,63.87670822,64.10684702,64.24421667,64.43545659,64.66994995,64.93711394,65.23021035,65.55333364,65.88567437,66.20601225,66.49356152,66.73490663,66.84072869,66.93149183,67.00621059,67.0629834,67.10128715,67.09447557,67.07106733,67.0466834,67.04624662,67.0809715,67.07516554,67.1141123,67.17856985,67.23842154,67.27827899,67.31479141,67.32635284,67.32722044,67.33707026,67.35980451,67.28822501,67.22352869,67.15405529,67.0537241,66.9062203,66.69129413,66.44631348,66.15967796,65.84108325,
OECD members,OED,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,61.80017389,61.69748472,61.67328651,61.70867513,61.76499196,61.82521102,61.84404073,61.88521663,61.93724963,62.0144987,62.09379246,62.2039548,62.31545383,62.4341344,62.59141842,62.78744638,62.88840823,63.05147005,63.26274331,63.50707954,63.77622806,64.08811234,64.4051697,64.71291146,64.99927146,65.2554325,65.39665037,65.53352756,65.66259537,65.77689052,65.87237517,65.92361221,65.95966688,65.99249675,66.0429245,66.12033122,66.15428948,66.2229721,66.3119387,66.39915393,66.47312581,66.54188479,66.59345357,66.63765711,66.68799887,66.74635893,66.73439311,66.72558138,66.71193488,66.67303343,66.59523382,66.45824819,66.29582889,66.09729745,65.86930803,
Oman,OMN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.3683621,52.95373476,52.63438863,52.36864452,52.11902334,51.87125904,51.52483236,51.21061872,50.9298948,50.70048478,50.5281481,50.61304109,50.76837472,50.94654326,51.07827452,51.12057902,51.50430379,51.76691491,51.94650653,52.086495,52.19395777,52.06808745,52.01088056,51.9865591,51.97326766,51.98769901,51.94835968,51.9326806,51.96883548,52.12705192,52.4646568,53.45462904,54.55959198,55.75221753,56.97690016,58.18996982,58.57364373,59.03503149,59.50388373,59.95256756,60.38287883,60.84318608,61.42325918,62.06840456,62.72276625,63.37036592,65.37740623,67.09382169,68.52332012,69.72723024,70.72768142,72.65292275,74.28965765,75.52437833,76.35924162,
Other small states,OSS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.18401155,54.864904,54.58305269,54.35924048,54.22388799,54.18177359,53.98287474,53.89764161,53.88823445,53.91008888,53.94184649,53.8247656,53.733484,53.67557667,53.6685651,53.71536952,53.62946216,53.60747297,53.61713468,53.63485324,53.65018407,53.64813644,53.66099758,53.68735094,53.73278675,53.79047996,53.77831723,53.8247928,53.91207643,54.02830842,54.17226724,54.20199879,54.25835036,54.34815376,54.49088748,54.68604359,54.73698387,54.86810848,55.0665538,55.32064546,55.61246712,55.88331671,56.19175437,56.52875521,56.8901014,57.27739257,57.69520914,58.11508088,58.5237946,58.89750887,59.21830138,59.41137626,59.57087006,59.6996621,59.82187928,
Pakistan,PAK,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.50597026,56.27277216,56.13635748,56.02703775,55.86638545,55.63105699,55.24398497,54.82240743,54.40315924,54.04920609,53.79150246,53.5030845,53.31621435,53.20851932,53.14429012,53.10213294,53.06794305,53.07256441,53.10599666,53.16280049,53.235938,53.24616964,53.30310422,53.3816395,53.45444424,53.50894181,53.38481729,53.25234174,53.13432923,53.07072548,53.08448594,52.94595761,52.93445523,53.01525254,53.14191934,53.29618171,53.50911689,53.73121827,53.99337857,54.34566157,54.80709591,55.24003303,55.79493179,56.41827355,57.02396004,57.56198684,58.05095403,58.43282614,58.74864701,59.0616457,59.3961814,59.58100865,59.82657292,60.09074452,60.32014412,
Panama,PAN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.52373504,52.34169151,52.1964916,52.0860106,52.01226382,51.97846994,51.9107257,51.89926819,51.93795046,52.01926476,52.13964653,52.25917768,52.41632381,52.61396141,52.85984342,53.15644505,53.42851832,53.76489414,54.14584784,54.54803864,54.95990801,55.38235104,55.80612838,56.23583536,56.68004368,57.13836404,57.58754555,58.03888297,58.48887103,58.93335229,59.36916484,59.7677832,60.18009342,60.58692545,60.96137502,61.28931294,61.60137682,61.84908609,62.06029918,62.27995959,62.53003301,62.71162501,62.96264733,63.24418558,63.49822165,63.6988631,63.91958208,64.06419501,64.1705055,64.29373931,64.45496845,64.57060184,64.73385988,64.91765079,65.08054872,
Peru,PER,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.91050983,52.61177061,52.347035,52.13461358,52.00779362,51.97843084,51.82312653,51.80124606,51.87293739,51.99346903,52.14270279,52.19754219,52.30908903,52.46864732,52.67003168,52.90594172,53.05345981,53.22459346,53.43353655,53.7065818,54.05422672,54.29258008,54.65578959,55.08900298,55.51807305,55.90716784,56.26227918,56.55290374,56.82009337,57.12814013,57.50332002,57.77275455,58.12849737,58.53452404,58.93749102,59.31381821,59.60568184,59.88287783,60.15574206,60.44462846,60.76092206,61.12003783,61.48138168,61.85596065,62.24655878,62.64324038,63.01495337,63.40273599,63.7877082,64.14004652,64.440047,64.67855343,64.86526572,65.01299621,65.1464843,
Philippines,PHL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,49.89009068,49.80090646,49.60914823,49.41867065,49.37312929,49.52522214,49.61907507,49.88803288,50.26858416,50.66075004,51.01361884,51.30116356,51.57422203,51.83871135,52.11292993,52.40456084,52.64078686,52.88203414,53.1325475,53.39699283,53.67585554,53.90526097,54.16876837,54.44805141,54.71925992,54.97112666,55.15769458,55.32338033,55.48755946,55.68102938,55.91884817,56.09886736,56.33886934,56.61467113,56.89131267,57.15320469,57.38309751,57.59055828,57.79614797,58.02258432,58.27405438,58.47642913,58.69463446,58.92352087,59.17393217,59.47793635,59.89781889,60.38228096,60.965486,61.61123646,62.23595266,62.53288674,62.81909112,63.06773802,63.279888,
Palau,PLW,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.2876855,55.08983293,54.89211723,54.72150624,54.62138705,54.60443116,54.45693803,54.4084959,54.41118677,54.3895358,54.30238361,54.06312398,53.74328489,53.40049295,53.12804506,52.97434737,52.62285837,52.50668886,52.52960444,52.56761311,52.57191532,52.66013919,52.66284979,52.66962649,52.80981397,53.13362086,53.40425148,53.85959856,54.42304929,54.97253664,55.44297209,55.8196715,56.11308354,56.34954803,56.57580256,56.80920981,56.90066196,57.00782594,57.1185932,57.21980888,57.31142112,57.2866955,57.30467459,57.35298558,57.42105114,57.50815891,57.60296644,57.69918293,57.82215007,58.00607398,58.26282724,58.48225126,58.7819625,59.1345796,59.49762426,
Poland,POL,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,60.60956046,60.38737214,60.44367482,60.71818352,61.08665449,61.47748417,62.08438593,62.62141222,63.1407687,63.71040566,64.3367468,64.79969138,65.31940192,65.83197238,66.23847458,66.48794935,66.49077079,66.39088587,66.21014616,66.01283505,65.84240413,65.71191686,65.60341694,65.49905908,65.38434777,65.26349163,65.0265508,64.85315197,64.7530817,64.71676511,64.73575856,64.8606886,64.98417083,65.14597869,65.40795996,65.79845854,66.11872204,66.58939797,67.16145825,67.74545189,68.28679708,68.80003488,69.24302317,69.63598847,70.02784068,70.43604492,70.78463775,71.10498147,71.36628767,71.52360315,71.54862871,71.28242296,70.97026104,70.58394097,70.0983952,
Puerto Rico,PRI,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,52.14780287,53.09399018,53.92650841,54.5971475,55.14665809,55.67050626,55.71615871,55.98064493,56.34650027,56.696279,56.9712375,57.67700965,58.37944342,59.02143447,59.59393889,60.11292213,60.24818761,60.30224588,60.35235233,60.43332484,60.54257233,60.71322772,60.89609141,61.12629311,61.40981279,61.73672306,62.03547715,62.33546214,62.62446373,62.88157819,63.100088,63.37353326,63.61671863,63.83111047,64.04083483,64.2592561,64.38628226,64.557707,64.76298758,64.9605586,65.12105275,65.22496122,65.31521394,65.4056259,65.52067578,65.66610203,65.80166218,65.95243235,66.13735695,66.34239377,66.53331252,66.57482434,66.59451023,66.60908781,66.63099614,
"Korea, Dem. Rep.",PRK,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,59.05876475,58.42881712,58.95164306,59.96788356,60.4878631,60.05755398,60.08339265,58.81862309,57.01827321,55.69639824,55.23401155,54.56652662,54.8396591,55.66258055,56.46936895,57.02426583,57.67101563,58.22480644,58.75224532,59.38114038,60.14323371,61.34564201,62.27377526,63.09721353,64.02872631,65.13706578,65.65371152,66.61344588,67.71611572,68.53039825,68.86949194,69.16676808,68.95367817,68.44687977,68.00813407,67.81068634,67.59492308,67.62668797,67.81948984,67.99491665,68.06111921,68.06005232,67.9789357,67.86603945,67.80718427,67.84264137,67.85806798,67.98150875,68.1787848,68.38335247,68.55635145,68.70567718,68.78231312,68.84963491,69.00665415,
Portugal,PRT,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,62.8090779,62.74830097,62.67201374,62.57020081,62.445602,62.32471015,62.02738491,61.84944345,61.76724967,61.71005235,61.61541077,61.78229754,61.87979899,61.92612715,61.98555615,62.09742,62.09960361,62.19595522,62.36185581,62.55755522,62.77079862,63.05731161,63.34652872,63.63452608,63.92996499,64.24283418,64.50953663,64.810575,65.15097991,65.51005325,65.857259,66.19504532,66.50612474,66.78170486,67.02548437,67.24241105,67.35929945,67.48338675,67.59778826,67.67512637,67.69826888,67.69050962,67.63336289,67.53743883,67.44195756,67.3798161,67.07980243,66.83498101,66.6397919,66.46417557,66.27934847,66.08383499,65.87354694,65.64378039,65.40102552,
Paraguay,PRY,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,48.89527456,48.99548515,49.02243364,49.01438427,49.02707778,49.09180861,49.31543533,49.57361157,49.84631418,50.11653572,50.38789832,50.76657904,51.17934365,51.59005883,51.95278321,52.2490437,52.70948028,53.02801175,53.25645331,53.46457352,53.68065678,53.85272114,54.07119558,54.29202988,54.45743115,54.55095094,54.56831078,54.57198721,54.57238364,54.59409553,54.65529435,54.71568455,54.80964587,54.95246265,55.15778434,55.42859651,55.71541638,56.05058363,56.43260594,56.86188109,57.33679597,57.76823804,58.27711684,58.83005691,59.37649354,59.8893485,60.39319392,60.80549298,61.16856076,61.54567828,61.9609696,62.32740254,62.755735,63.19602813,63.5712256,
Pacific island small states,PSS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,50.5465293,50.44382128,50.37320078,50.34335176,50.38874119,50.54104941,50.66437199,50.89489206,51.22798743,51.63957849,52.10147076,52.3272162,52.57011308,52.83920502,53.14111323,53.47107364,53.69720628,53.94045452,54.1923647,54.43432302,54.65320779,54.75795277,54.86127374,54.93979785,55.00024172,55.07585521,55.19260853,55.32620916,55.483948,55.6588716,55.83619964,56.02045779,56.19790586,56.40312956,56.66591362,56.98460925,57.13854836,57.36086221,57.61356459,57.85298624,58.07033233,58.57369354,59.00513146,59.39169955,59.76053934,60.11150542,60.24594354,60.3689835,60.49014223,60.62890482,60.79627276,60.77375088,60.84261003,60.9526785,61.04831283,
French Polynesia,PYF,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,54.03737049,53.87703516,53.25746527,52.40157072,51.67975858,51.2885274,51.27571591,51.37307435,51.47265077,51.52351719,51.57200261,51.80078908,52.31613389,52.96228188,53.58111367,54.10927966,54.74421677,55.19741911,55.58717219,56.08863604,56.78237597,57.33038914,58.11428181,59.06552101,59.9869716,60.7272499,61.03549195,61.12522843,61.05922779,60.99130497,61.0399758,61.01475101,61.20895021,61.53377266,61.8501399,62.10594796,62.54776954,62.81343023,63.04404939,63.40639434,63.95284637,64.47097929,65.15353097,65.90715228,66.6090838,67.22430596,67.65619968,68.15920971,68.7009514,69.17697768,69.49135471,70.10101085,70.28180075,70.22249843,70.19275791,
Qatar,QAT,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,55.78008413,56.2243209,56.76402015,57.36856619,58.03043549,58.71123016,59.37417696,60.08518935,60.75255527,61.35535319,61.89757521,62.27043255,62.88302385,63.59113651,64.23665141,64.69972556,64.77880282,64.79738992,64.77205262,64.75219738,64.74755828,66.22415371,67.39887896,68.31761921,69.09161231,69.80011911,69.57642735,69.64686873,69.86790296,70.12516682,70.39674445,70.99960009,71.4418749,71.72498578,71.93277582,72.12201533,71.91226576,71.89523923,72.02789555,72.22624303,72.39916219,73.37173304,74.08557539,74.53787612,74.8747432,75.23968724,78.89145408,81.64035099,83.5257552,84.71898644,85.44728926,84.93085838,84.47582486,84.00980732,83.58456124,
Romania,ROU,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,64.296992,64.24390598,64.38305971,64.66068454,64.94050793,65.12414063,65.49345323,65.56275893,65.47817178,65.45852774,65.59370045,65.23390453,65.28709594,65.50369502,65.53351934,65.23580042,65.01879004,64.39050961,63.61150628,63.08827599,63.0113573,63.03398884,63.50895478,64.24972554,64.92461063,65.34927812,65.68575143,65.74547192,65.65824648,65.6520281,65.84562262,65.8071753,66.05972963,66.48714209,66.88464197,67.14536934,67.48811617,67.59534295,67.58335965,67.64272437,67.85583279,67.87769636,68.07436468,68.38374888,68.67889796,68.89368687,68.96346723,68.90764638,68.75374879,68.55623938,68.33702501,68.13262195,67.94166083,67.74567836,67.49470296,
Russian Federation,RUS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,63.54848018,63.17543736,63.12040565,63.31435735,63.60062315,63.89675493,64.29152069,64.7145386,65.15954108,65.61779609,66.06805862,66.59129439,67.01439634,67.36014953,67.66463359,67.94055313,67.93199367,68.00237767,68.10006893,68.15852628,68.15222452,68.15240159,68.06331374,67.90958515,67.75295164,67.62456149,67.38576338,67.20708242,67.0686779,66.93357808,66.79232375,66.52128176,66.33691713,66.25468298,66.29753289,66.4826673,66.9794083,67.51448211,68.09178844,68.70192716,69.31355931,69.60964749,69.9100787,70.23014031,70.59096436,71.00746619,71.26984186,71.60050197,71.89451787,72.04844925,72.02205724,71.81509881,71.43595379,70.94620524,70.41813349,
Rwanda,RWA,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,49.25571619,48.61604671,48.21798757,48.00342769,47.87841677,47.79369347,48.01822916,48.29803473,48.62437133,49.00490058,49.43162236,49.55230208,49.7292346,49.92862603,50.10703041,50.24192701,50.1126959,49.99087793,49.87073241,49.75329206,49.63781803,49.26888083,48.97526279,48.73252216,48.49627975,48.23970908,47.94955038,47.64614625,47.41088879,47.46266005,48.01739456,48.36462915,49.3140694,50.85371339,52.6118052,54.01752652,54.16436525,53.74516724,52.89516568,52.10688843,51.75561823,52.11859894,52.82750533,53.747639,54.55252014,55.03284219,55.26910779,55.22187708,55.00918227,54.85515922,54.88152961,54.90548935,55.12587649,55.47430312,55.8362424,
South Asia,SAS,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,56.45623333,56.13864192,55.81134935,55.51707992,55.3199865,55.24550983,55.0665423,55.02502095,55.08306933,55.18858207,55.31469562,55.31222846,55.3531546,55.43303194,55.55273525,55.70885695,55.73139521,55.81759316,55.94774778,56.10046003,56.26290002,56.2906908,56.34660935,56.42870363,56.54315621,56.69189662,56.70709906,56.79227923,56.92997312,57.10205533,57.30060385,57.42558064,57.59014941,57.79570904,58.04608322,58.34049064,58.58627386,58.87042458,59.18969322,59.53897955,59.90976095,60.19623549,60.52105133,60.87035637,61.22914358,61.5894434,61.88432089,62.18186538,62.48526947,62.80371562,63.14092732,63.44500541,63.7767186,64.12223672,64.45534665,
Saudi Arabia,SAU,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.23357981,53.05473326,52.95664796,52.90073667,52.85257287,52.80001486,52.65422061,52.55601577,52.48114604,52.41101326,52.33471215,52.35123864,52.39397465,52.45344298,52.51452811,52.54366676,52.58157113,52.63940765,52.65383436,52.59685154,52.49722155,52.93300064,53.31096013,53.68045494,54.10029865,54.57962723,54.74364661,54.95554881,55.09504649,55.13218029,55.13458371,55.05247755,55.00602551,55.06618614,55.28358043,55.65665995,56.77107466,57.78907161,58.62010079,59.26302059,59.7987507,60.49429803,61.29093208,62.13472563,62.95279684,63.70051521,64.54315449,65.25443918,65.84226912,66.34999169,66.81111688,67.2858979,67.73248971,68.10986479,68.38057478,
Sudan,SDN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,51.88711981,51.70940623,51.59201618,51.51874243,51.47437429,51.44911093,51.26183942,51.12626478,51.02765145,50.95295743,50.89474411,50.698538,50.55280035,50.44617069,50.36853373,50.31297613,50.16745915,50.07589841,50.03238348,50.0372918,50.09146513,50.06196992,50.10398881,50.20568063,50.36006258,50.5660642,50.69300769,50.88643165,51.12817158,51.3792977,51.59910607,51.77516621,51.94656991,52.11562354,52.31433982,52.57645299,52.64945514,52.77743912,52.94859305,53.12737623,53.2876996,53.35155439,53.41198766,53.48193511,53.59146457,53.75680959,53.85624628,54.03531011,54.27065015,54.53169248,54.80450512,55.0470279,55.29733175,55.56280207,55.85417016,
Senegal,SEN,Population ages 15-64 (% of total),SP.POP.1564.TO.ZS,53.96153023,53.59375029,53.27028403,53.00789643,52.85296619,52.82683731,52.60247803,52.547658,52.61906714,52.7601378,52.93506923,52.72490577,52.60923247,52.5618128,52.56718108,52.6140952,52.04029374,51.57937125,51.2019692,50.88454748,50.62008734,50.25633607,50.00017832,49.83151021,49.73479621,49.70018751,49.60816102,49.58615689,49.62843396,49.73622508,49.90751512,49.97205647,50.12282974,50.33649509,50.59002003,50.8750456,50.95947866,51.08970856,51.26327339,51.47341224,51.709271,51.88613885,52.08605224,52.30068994,52.52375851,52.74863045,52.8354276,52.95357827,53.07934297,53.18068637,53.24082174,53.28043274,53.27165796,53.24353541,53.24557267,
